price,date,coin
3095.3709228153907,2026-01-09 14:00:38.373,ethereum
2.103741972984988,2026-01-09 14:01:05.051,ripple
80.92041995792596,2026-01-09 14:03:00.994,litecoin
80.60040063808714,2026-01-09 15:01:24.775,litecoin
90014.42958104976,2026-01-09 15:02:35.766,bitcoin
3071.4305411356777,2026-01-09 15:02:47.607,ethereum
2.086658106368319,2026-01-09 15:03:08.954,ripple
81.2212163710867,2026-01-09 16:01:32.271,litecoin
2.1154488944202967,2026-01-09 16:01:34.983,ripple
91106.58180240265,2026-01-09 16:02:06.960,bitcoin
3109.4536965172847,2026-01-09 16:02:07.945,ethereum
91516.64563560692,2026-01-09 17:00:15.493,bitcoin
2.129103170319034,2026-01-09 17:00:36.658,ripple
3129.893856609466,2026-01-09 17:00:51.954,ethereum
81.73986929455242,2026-01-09 17:03:32.459,litecoin
81.76964079713731,2026-01-09 18:03:48.337,litecoin
91315.91891676773,2026-01-09 18:04:00.980,bitcoin
3111.540973269979,2026-01-09 18:04:01.354,ethereum
2.105626437009676,2026-01-09 18:04:02.723,ripple
3091.202703059476,2026-01-09 19:00:38.090,ethereum
2.0926150499426406,2026-01-09 19:01:00.644,ripple
81.42615836383415,2026-01-09 19:01:22.897,litecoin
90576.40547817477,2026-01-09 19:02:51.939,bitcoin
80.98212727335572,2026-01-09 20:00:54.307,litecoin
3076.249335557945,2026-01-09 20:01:27.159,ethereum
2.0847480500678985,2026-01-09 20:01:30.206,ripple
90184.18185178905,2026-01-09 20:01:35.859,bitcoin
80.88529769559969,2026-01-09 21:01:40.248,litecoin
90181.26835408638,2026-01-09 21:01:50.049,bitcoin
3068.7716485913093,2026-01-09 21:02:03.838,ethereum
2.0835036347323403,2026-01-09 21:02:05.973,ripple
81.28858411432999,2026-01-09 22:01:25.856,litecoin
90382.07616369051,2026-01-09 22:01:50.510,bitcoin
3079.2226432251646,2026-01-09 22:01:55.855,ethereum
2.089053875175761,2026-01-09 22:02:02.605,ripple
90501.12609798246,2026-01-09 23:01:30.544,bitcoin
2.0943884367031766,2026-01-09 23:01:35.688,ripple
3081.6530536684027,2026-01-09 23:01:47.388,ethereum
81.46113905270046,2026-01-09 23:02:16.243,litecoin
3083.1361173724354,2026-01-10 00:01:56.690,ethereum
90513.10972085517,2026-01-10 00:02:22.057,bitcoin
81.37026892142585,2026-01-10 00:02:35.088,litecoin
2.09250871603743,2026-01-10 00:02:35.380,ripple
2.0889539890127695,2026-01-10 01:01:24.505,ripple
81.22806315482632,2026-01-10 01:01:46.141,litecoin
90479.05127953873,2026-01-10 01:01:50.934,bitcoin
3080.0396740143333,2026-01-10 01:03:52.340,ethereum
90584.38021300215,2026-01-10 02:02:28.519,bitcoin
2.093060702376738,2026-01-10 02:02:30.225,ripple
3086.4860070856407,2026-01-10 02:02:31.340,ethereum
81.42823094204243,2026-01-10 02:03:21.417,litecoin
2.0911583181139197,2026-01-10 03:01:12.142,ripple
81.07580337773408,2026-01-10 03:01:13.676,litecoin
3083.6934657874876,2026-01-10 03:01:36.188,ethereum
90563.20736871904,2026-01-10 03:02:26.947,bitcoin
81.03948508828088,2026-01-10 04:01:31.287,litecoin
90516.4196390658,2026-01-10 04:02:22.612,bitcoin
3082.7357958820908,2026-01-10 04:02:24.563,ethereum
2.0885706862031816,2026-01-10 04:02:25.101,ripple
3076.29061694808,2026-01-10 05:01:28.102,ethereum
80.8128219768089,2026-01-10 05:02:04.336,litecoin
2.0820853189674144,2026-01-10 05:02:08.824,ripple
90337.10544104721,2026-01-10 05:02:19.480,bitcoin
90477.10336720805,2026-01-10 06:00:05.972,bitcoin
80.9172174630413,2026-01-10 06:00:30.971,litecoin
2.0885247581613986,2026-01-10 06:01:10.292,ripple
3082.4788924843097,2026-01-10 06:02:14.622,ethereum
81.05843516878407,2026-01-10 07:02:01.689,litecoin
3083.542761475709,2026-01-10 07:02:06.432,ethereum
90411.41406005711,2026-01-10 07:02:38.275,bitcoin
2.09097751815273,2026-01-10 07:02:42.867,ripple
90550.1254728524,2026-01-10 08:01:26.469,bitcoin
2.097202045561569,2026-01-10 08:01:49.528,ripple
3088.6041873645304,2026-01-10 08:02:04.965,ethereum
81.45344458473018,2026-01-10 08:02:11.214,litecoin
2.0900557546379708,2026-01-10 09:01:36.592,ripple
90536.31233043248,2026-01-10 09:01:36.994,bitcoin
3085.925444927948,2026-01-10 09:01:38.622,ethereum
81.28934661934196,2026-01-10 09:02:10.489,litecoin
90626.47106220131,2026-01-10 10:03:04.886,bitcoin
3091.3913938722617,2026-01-10 10:03:12.345,ethereum
81.557127676114,2026-01-10 10:03:16.843,litecoin
2.094019201734481,2026-01-10 10:03:17.343,ripple
81.59672294230099,2026-01-10 11:01:04.247,litecoin
90706.43185761382,2026-01-10 11:01:08.105,bitcoin
3098.280266194768,2026-01-10 11:01:20.630,ethereum
2.1011818201939523,2026-01-10 11:02:16.973,ripple
2.0990975271701005,2026-01-10 12:00:27.049,ripple
3093.1069061462263,2026-01-10 12:01:41.995,ethereum
90610.94754141169,2026-01-10 12:02:29.171,bitcoin
81.70704491809163,2026-01-10 12:03:17.919,litecoin
3094.6417202061743,2026-01-10 13:01:33.560,ethereum
2.098773078081762,2026-01-10 13:02:07.185,ripple
90615.82686099659,2026-01-10 13:02:40.498,bitcoin
81.71031827608054,2026-01-10 13:03:49.894,litecoin
3090.674348239095,2026-01-10 14:01:08.625,ethereum
82.06280430800997,2026-01-10 14:01:26.148,litecoin
2.091039728492492,2026-01-10 14:01:32.554,ripple
90535.42846457014,2026-01-10 14:01:35.090,bitcoin
81.5142360340044,2026-01-10 15:01:25.763,litecoin
3087.079734183184,2026-01-10 15:01:39.822,ethereum
2.0873483631212926,2026-01-10 15:01:52.103,ripple
90457.5911430405,2026-01-10 15:02:22.314,bitcoin
81.44988600980041,2026-01-10 16:01:03.383,litecoin
90543.90135526682,2026-01-10 16:01:46.849,bitcoin
3091.055756540553,2026-01-10 16:02:02.648,ethereum
2.090462917039416,2026-01-10 16:02:11.826,ripple
2.0918137111240434,2026-01-10 17:00:50.008,ripple
81.4030098387289,2026-01-10 17:01:34.482,litecoin
90562.0776758831,2026-01-10 17:02:13.277,bitcoin
3091.641757749023,2026-01-10 17:02:15.814,ethereum
80.97391044371966,2026-01-10 18:00:21.252,litecoin
90435.06588523755,2026-01-10 18:00:52.634,bitcoin
3088.529693522589,2026-01-10 18:00:53.167,ethereum
2.0884941828174854,2026-01-10 18:01:46.579,ripple
2.095599170296419,2026-01-10 19:00:04.133,ripple
90467.62620146402,2026-01-10 19:00:21.369,bitcoin
3088.762742863389,2026-01-10 19:00:46.093,ethereum
81.16395739379472,2026-01-10 19:03:02.578,litecoin
90510.82542755413,2026-01-10 20:02:55.860,bitcoin
2.0916657324078884,2026-01-10 20:02:57.022,ripple
3087.4323652451144,2026-01-10 20:02:57.349,ethereum
81.2560868389661,2026-01-10 20:04:06.646,litecoin
3085.448627572934,2026-01-10 21:01:38.721,ethereum
2.089604754824575,2026-01-10 21:01:39.394,ripple
81.2709511688542,2026-01-10 21:02:13.967,litecoin
90448.41475268416,2026-01-10 21:02:24.613,bitcoin
90389.70963179453,2026-01-10 22:01:03.273,bitcoin
3082.045289931931,2026-01-10 22:01:04.074,ethereum
2.0885140078922646,2026-01-10 22:01:16.129,ripple
81.0033924105199,2026-01-10 22:01:20.820,litecoin
90363.86140473763,2026-01-10 23:00:14.104,bitcoin
80.92794727789286,2026-01-10 23:01:29.826,litecoin
3076.463023011334,2026-01-10 23:01:31.089,ethereum
2.0864976167320015,2026-01-10 23:02:23.102,ripple
90442.01907847001,2026-01-11 00:00:20.082,bitcoin
81.14579489022297,2026-01-11 00:02:03.058,litecoin
2.088652195195928,2026-01-11 00:02:07.591,ripple
3081.6917701006164,2026-01-11 00:03:28.993,ethereum
81.19179714963084,2026-01-11 01:01:25.717,litecoin
2.0869019108671676,2026-01-11 01:02:13.870,ripple
3087.538753954775,2026-01-11 01:02:29.585,ethereum
90501.27929051575,2026-01-11 01:02:29.593,bitcoin
3091.232423007324,2026-01-11 02:01:07.026,ethereum
90512.07969256911,2026-01-11 02:01:34.340,bitcoin
2.0897489389654784,2026-01-11 02:01:36.210,ripple
81.21529957223396,2026-01-11 02:02:09.925,litecoin
2.0913316866580947,2026-01-11 03:00:31.573,ripple
3089.558712072397,2026-01-11 03:01:43.359,ethereum
90592.97255985778,2026-01-11 03:01:46.339,bitcoin
81.40431246738402,2026-01-11 03:02:16.573,litecoin
81.58591834835845,2026-01-11 04:00:39.678,litecoin
2.0916810424368446,2026-01-11 04:02:18.215,ripple
90606.45654288269,2026-01-11 04:02:46.700,bitcoin
3092.6409345124493,2026-01-11 04:02:46.793,ethereum
3093.99608576011,2026-01-11 05:01:09.207,ethereum
81.37317742299405,2026-01-11 05:01:23.641,litecoin
2.089684668157573,2026-01-11 05:01:38.373,ripple
90671.412556998,2026-01-11 05:01:57.896,bitcoin
90647.32333127785,2026-01-11 06:00:09.731,bitcoin
2.092383296213215,2026-01-11 06:01:36.800,ripple
81.33804147410828,2026-01-11 06:02:05.662,litecoin
3094.7762566718875,2026-01-11 06:02:26.940,ethereum
2.089961916234182,2026-01-11 07:00:32.165,ripple
81.23383384264523,2026-01-11 07:01:51.456,litecoin
90629.48552363305,2026-01-11 07:02:19.457,bitcoin
3093.847053695694,2026-01-11 07:02:21.575,ethereum
90591.01576682138,2026-01-11 08:01:12.317,bitcoin
81.20202940396426,2026-01-11 08:01:32.805,litecoin
3090.4757958521786,2026-01-11 08:01:35.191,ethereum
2.089321055634654,2026-01-11 08:01:37.343,ripple
2.0933167272077604,2026-01-11 09:02:35.878,ripple
3099.719875610859,2026-01-11 09:02:42.418,ethereum
81.1803412519815,2026-01-11 09:02:49.011,litecoin
90667.37243140973,2026-01-11 09:02:49.909,bitcoin
81.1855930246893,2026-01-11 10:02:36.313,litecoin
90618.27942647463,2026-01-11 10:02:46.410,bitcoin
3100.730547595653,2026-01-11 10:02:47.292,ethereum
2.0893977699144743,2026-01-11 10:02:48.744,ripple
90609.85742051488,2026-01-11 11:01:29.147,bitcoin
2.08934649448752,2026-01-11 11:01:34.523,ripple
81.11697764931316,2026-01-11 11:01:48.946,litecoin
3102.7317691868793,2026-01-11 11:01:49.159,ethereum
2.0925252296697288,2026-01-11 12:00:23.902,ripple
90594.02833071497,2026-01-11 12:00:54.283,bitcoin
81.03347045798854,2026-01-11 12:01:28.466,litecoin
3101.0477602100846,2026-01-11 12:02:38.258,ethereum
2.1016788535728628,2026-01-11 13:01:57.370,ripple
81.11791287403737,2026-01-11 13:02:20.383,litecoin
90832.94805593694,2026-01-11 13:03:39.587,bitcoin
3110.401867576942,2026-01-11 13:03:39.803,ethereum
90735.04000387069,2026-01-11 14:01:06.444,bitcoin
2.094367442083909,2026-01-11 14:01:06.711,ripple
3105.356894554065,2026-01-11 14:02:33.474,ethereum
80.82777763488596,2026-01-11 14:02:34.308,litecoin
81.06292002936289,2026-01-11 15:02:43.213,litecoin
90965.74726908172,2026-01-11 15:03:01.702,bitcoin
2.1036846878994435,2026-01-11 15:03:05.761,ripple
3119.5758469186617,2026-01-11 15:03:07.345,ethereum
90683.21305430884,2026-01-11 16:00:22.939,bitcoin
3114.6688508709876,2026-01-11 16:02:38.850,ethereum
80.4534030673307,2026-01-11 16:03:03.273,litecoin
2.0862306243027517,2026-01-11 16:03:23.413,ripple
90910.27020511367,2026-01-11 17:01:11.683,bitcoin
3125.106605269003,2026-01-11 17:01:14.668,ethereum
80.65686257882864,2026-01-11 17:01:36.428,litecoin
2.0921887377742743,2026-01-11 17:03:21.442,ripple
3122.233015402484,2026-01-11 18:01:39.214,ethereum
80.5359554759787,2026-01-11 18:01:41.695,litecoin
90845.08072008625,2026-01-11 18:02:00.521,bitcoin
2.089353204067622,2026-01-11 18:03:20.572,ripple
80.63747491783819,2026-01-11 19:01:12.051,litecoin
90765.54313335926,2026-01-11 19:01:58.673,bitcoin
3124.2906383278264,2026-01-11 19:02:12.235,ethereum
2.0893650567346294,2026-01-11 19:02:13.106,ripple
2.0851971676614593,2026-01-11 20:01:29.111,ripple
3120.1228385800914,2026-01-11 20:01:29.978,ethereum
90568.91129749212,2026-01-11 20:01:33.301,bitcoin
80.21853055500286,2026-01-11 20:03:22.598,litecoin
3107.8756005331998,2026-01-11 21:02:56.778,ethereum
90529.8915865248,2026-01-11 21:02:59.136,bitcoin
2.0607970387753953,2026-01-11 21:03:14.032,ripple
79.8533205622083,2026-01-11 21:04:11.556,litecoin
79.20157293384946,2026-01-11 22:02:25.421,litecoin
2.069049800138147,2026-01-11 22:02:26.578,ripple
3117.231102285829,2026-01-11 22:02:46.686,ethereum
90560.70509308028,2026-01-11 22:02:55.996,bitcoin
3105.1191717123975,2026-01-11 23:00:45.975,ethereum
2.059864616329993,2026-01-11 23:01:13.818,ripple
90438.21120646725,2026-01-11 23:01:49.470,bitcoin
78.79064419183995,2026-01-11 23:02:21.600,litecoin
2.0697438242842803,2026-01-12 00:02:33.060,ripple
78.776717683289,2026-01-12 00:02:50.661,litecoin
90819.36598904192,2026-01-12 00:03:07.416,bitcoin
3119.3619360372772,2026-01-12 00:03:08.401,ethereum
91132.02955442139,2026-01-12 01:01:23.236,bitcoin
3116.4958286073297,2026-01-12 01:01:26.786,ethereum
2.049654559646549,2026-01-12 01:01:36.106,ripple
78.29927378133902,2026-01-12 01:02:42.974,litecoin
3120.133703799189,2026-01-12 02:00:23.725,ethereum
2.062475274790533,2026-01-12 02:01:09.001,ripple
78.58895773256918,2026-01-12 02:01:29.734,litecoin
91307.32992548757,2026-01-12 02:02:02.693,bitcoin
79.10378848587627,2026-01-12 03:00:43.885,litecoin
92107.88075702584,2026-01-12 03:00:46.391,bitcoin
3155.336175387848,2026-01-12 03:00:56.660,ethereum
2.0989510160247926,2026-01-12 03:01:05.046,ripple
79.20704658144824,2026-01-12 04:01:17.003,litecoin
91817.81558928672,2026-01-12 04:01:25.014,bitcoin
3150.015958053487,2026-01-12 04:01:25.438,ethereum
2.085880561227677,2026-01-12 04:01:26.136,ripple
79.84636754992245,2026-01-12 05:00:42.584,litecoin
2.0897526991620006,2026-01-12 05:01:24.741,ripple
3155.428258569285,2026-01-12 05:01:27.723,ethereum
92050.80110465926,2026-01-12 05:01:27.765,bitcoin
3155.2257277708195,2026-01-12 06:01:09.028,ethereum
92000.56069703125,2026-01-12 06:01:26.154,bitcoin
2.080739983671199,2026-01-12 06:01:30.979,ripple
79.9770431727099,2026-01-12 06:01:52.520,litecoin
79.51647074582579,2026-01-12 07:01:38.207,litecoin
3148.5393969955085,2026-01-12 07:01:38.255,ethereum
91685.52725626926,2026-01-12 07:01:40.488,bitcoin
2.068053135932569,2026-01-12 07:01:43.738,ripple
3130.7072320522034,2026-01-12 08:01:15.186,ethereum
91286.85936920988,2026-01-12 08:01:26.310,bitcoin
2.0527414860488205,2026-01-12 08:01:32.605,ripple
78.53378671630344,2026-01-12 08:01:38.051,litecoin
90554.35924168116,2026-01-12 09:01:27.848,bitcoin
2.0438272925863745,2026-01-12 09:01:30.302,ripple
3110.871398586523,2026-01-12 09:01:33.807,ethereum
78.18639075918996,2026-01-12 09:01:59.131,litecoin
3112.033892078764,2026-01-12 10:00:43.485,ethereum
90645.64542972311,2026-01-12 10:01:33.250,bitcoin
2.0447239748328654,2026-01-12 10:01:41.858,ripple
78.07972980098222,2026-01-12 10:02:15.314,litecoin
77.3622639001644,2026-01-12 11:01:19.807,litecoin
2.033688964591479,2026-01-12 11:02:09.846,ripple
90321.59538536768,2026-01-12 11:02:21.832,bitcoin
3103.043067055309,2026-01-12 11:02:24.571,ethereum
3111.5657993752234,2026-01-12 12:01:28.058,ethereum
90520.63018337116,2026-01-12 12:01:36.459,bitcoin
2.0454609635261787,2026-01-12 12:02:28.518,ripple
77.56212445268424,2026-01-12 12:02:33.032,litecoin
2.047642243725031,2026-01-12 13:01:33.726,ripple
3112.7904163667827,2026-01-12 13:02:26.979,ethereum
76.56787269460669,2026-01-12 13:02:30.876,litecoin
90637.38415488276,2026-01-12 13:02:48.300,bitcoin
76.14789699359976,2026-01-12 14:01:33.480,litecoin
3106.993859153231,2026-01-12 14:01:46.759,ethereum
2.0497584687641406,2026-01-12 14:01:46.784,ripple
90547.38659071774,2026-01-12 14:01:50.032,bitcoin
90777.48046560411,2026-01-12 15:00:21.049,bitcoin
3099.3580516793822,2026-01-12 15:01:53.703,ethereum
76.8430197908149,2026-01-12 15:01:59.805,litecoin
2.0693122893420113,2026-01-12 15:02:02.602,ripple
91573.11268450855,2026-01-12 16:01:16.075,bitcoin
3127.7139260826443,2026-01-12 16:01:46.054,ethereum
2.0901190575860387,2026-01-12 16:02:06.584,ripple
77.10800515128649,2026-01-12 16:02:14.502,litecoin
76.87570988326321,2026-01-12 17:01:05.310,litecoin
2.093683669767069,2026-01-12 17:01:09.137,ripple
92067.65251681308,2026-01-12 17:02:21.643,bitcoin
3129.734765423107,2026-01-12 17:02:24.506,ethereum
76.89373753630721,2026-01-12 18:01:18.937,litecoin
3101.9115123566257,2026-01-12 18:01:48.062,ethereum
2.0667053770028487,2026-01-12 18:03:06.151,ripple
91432.20438752284,2026-01-12 18:03:36.356,bitcoin
2.064776641990272,2026-01-12 19:01:33.337,ripple
91555.81977959537,2026-01-12 19:01:38.825,bitcoin
3103.6647180637174,2026-01-12 19:01:39.907,ethereum
76.50275113704464,2026-01-12 19:01:53.275,litecoin
76.08076348383317,2026-01-12 20:01:18.261,litecoin
91771.05577437328,2026-01-12 20:02:03.835,bitcoin
3118.539681931758,2026-01-12 20:02:05.291,ethereum
2.06803456950597,2026-01-12 20:02:06.319,ripple
3099.594499288929,2026-01-12 21:01:13.017,ethereum
2.063137003559933,2026-01-12 21:01:30.564,ripple
76.00026005885967,2026-01-12 21:01:35.138,litecoin
91393.03581085455,2026-01-12 21:01:35.169,bitcoin
76.16266734933723,2026-01-12 22:01:33.112,litecoin
3089.859799328128,2026-01-12 22:01:39.854,ethereum
2.0443836201193735,2026-01-12 22:01:43.497,ripple
91101.07731491383,2026-01-12 22:02:16.182,bitcoin
91152.85062984926,2026-01-12 23:01:16.012,bitcoin
75.96200018555533,2026-01-12 23:01:20.840,litecoin
3093.9608938288484,2026-01-12 23:01:27.842,ethereum
2.0519891536832873,2026-01-12 23:02:10.412,ripple
2.0522181805945734,2026-01-13 00:01:17.076,ripple
3091.3342564712493,2026-01-13 00:01:24.200,ethereum
91134.96917951507,2026-01-13 00:01:34.919,bitcoin
75.99646141182696,2026-01-13 00:03:36.115,litecoin
2.0567470748272636,2026-01-13 01:01:38.575,ripple
91292.38677537513,2026-01-13 01:02:01.868,bitcoin
3104.421984903272,2026-01-13 01:02:02.574,ethereum
75.92712585255694,2026-01-13 01:02:06.028,litecoin
91063.01415329082,2026-01-13 02:01:39.416,bitcoin
3093.6613334753756,2026-01-13 02:01:41.012,ethereum
2.0488555441137244,2026-01-13 02:01:42.515,ripple
76.16104037314979,2026-01-13 02:02:23.381,litecoin
2.0506204907737082,2026-01-13 03:00:13.997,ripple
3098.6410693932025,2026-01-13 03:01:57.107,ethereum
91030.83565948856,2026-01-13 03:01:59.186,bitcoin
76.01652279150932,2026-01-13 03:02:59.652,litecoin
76.16358668273442,2026-01-13 04:01:18.319,litecoin
2.047275457337245,2026-01-13 04:01:30.724,ripple
91287.1106880113,2026-01-13 04:01:40.683,bitcoin
3112.697060823075,2026-01-13 04:02:10.674,ethereum
91393.29393835805,2026-01-13 05:01:09.476,bitcoin
76.33554513672286,2026-01-13 05:01:20.582,litecoin
2.053498735896102,2026-01-13 05:01:21.427,ripple
